tweet_id,tweet_content,sentiment_label
1609,So excited for the weekend trip! Can't wait!,positive
1610,"It’s just another Monday, nothing special.",neutral
1611,I'm not sure how I feel about this new technology.,positive
1612,I love this new phone! It's amazing!,positive
1613,I'm not sure how I feel about this new technology.,positive
1614,"I don't really have any plans this weekend, kind of boring.",negative
1615,"The weather is nice today, perfect for a walk.",neutral
1616,"This app crashes all the time, really frustrating.",positive
1617,I feel so blessed to have such supportive friends!,neutral
1618,So excited for the weekend trip! Can't wait!,neutral
1619,I'm not sure how I feel about this new technology.,neutral
1620,Such an inspiring speech by the CEO today!,neutral
1621,So excited for the weekend trip! Can't wait!,positive
1622,Really upset with the results of the election.,positive
1623,"It’s just another Monday, nothing special.",negative
1624,Can't stop thinking about the movie I saw last night!,negative
1625,"The weather is nice today, perfect for a walk.",positive
1626,I feel so blessed to have such supportive friends!,positive
1627,"It’s just another Monday, nothing special.",positive
1628,So excited for the weekend trip! Can't wait!,positive
1629,I feel so blessed to have such supportive friends!,positive
1630,"The weather is nice today, perfect for a walk.",neutral
1631,"This app crashes all the time, really frustrating.",negative
1632,The service at this restaurant was terrible. Never coming back!,positive
1633,"I'm indifferent to the whole situation, not bothered either way.",negative
1634,I'm not sure how I feel about this new technology.,neutral
1635,I feel so blessed to have such supportive friends!,positive
1636,Such an inspiring speech by the CEO today!,neutral
1637,So excited for the weekend trip! Can't wait!,neutral
1638,"I don't really have any plans this weekend, kind of boring.",neutral
1639,"I'm indifferent to the whole situation, not bothered either way.",negative
1640,Such an inspiring speech by the CEO today!,negative
1641,"I don't really have any plans this weekend, kind of boring.",negative
1642,So proud of my team for completing the project on time!,positive
1643,I hate waiting for customer service. It's so frustrating!,negative
1644,I love this new phone! It's amazing!,negative
1645,So excited for the weekend trip! Can't wait!,positive
1646,Can't stop thinking about the movie I saw last night!,positive
1647,I love this new phone! It's amazing!,positive
1648,Can't stop thinking about the movie I saw last night!,positive
1649,Loving my new workout routine!,positive
1650,"I'm indifferent to the whole situation, not bothered either way.",positive
1651,Can't stop thinking about the movie I saw last night!,negative
1652,"This app crashes all the time, really frustrating.",positive
1653,Really upset with the results of the election.,negative
1654,Just got a promotion at work! Feeling on top of the world!,positive
1655,Why do people always complain about everything?,positive
1656,I'm so angry about the way the game ended last night!,positive
1657,I'm not sure how I feel about this new technology.,negative
1658,So proud of my team for completing the project on time!,positive
1659,Absolutely devastated by the news today.,neutral
1660,I'm not sure how I feel about this new technology.,negative
1661,Just got a promotion at work! Feeling on top of the world!,positive
1662,I'm not sure how I feel about this new technology.,positive
1663,Absolutely devastated by the news today.,negative
1664,I love this new phone! It's amazing!,neutral
1665,Just got a promotion at work! Feeling on top of the world!,positive
1666,"It’s just another Monday, nothing special.",negative
1667,Absolutely devastated by the news today.,positive
1668,I hate waiting for customer service. It's so frustrating!,positive
1669,The service at this restaurant was terrible. Never coming back!,negative
1670,"I don't really have any plans this weekend, kind of boring.",negative
1671,Why do people always complain about everything?,neutral
1672,Just got a promotion at work! Feeling on top of the world!,positive
1673,Loving my new workout routine!,negative
1674,So proud of my team for completing the project on time!,neutral
1675,So excited for the weekend trip! Can't wait!,positive
1676,Why do people always complain about everything?,neutral
1677,Absolutely devastated by the news today.,positive
1678,"It’s just another Monday, nothing special.",positive
1679,I hate waiting for customer service. It's so frustrating!,positive
1680,Can't stop thinking about the movie I saw last night!,negative
1681,Really upset with the results of the election.,positive
1682,Really upset with the results of the election.,negative
1683,Really upset with the results of the election.,neutral
1684,Absolutely devastated by the news today.,positive
1685,I'm so angry about the way the game ended last night!,negative
1686,The service at this restaurant was terrible. Never coming back!,negative
1687,"I don't really have any plans this weekend, kind of boring.",neutral
1688,"I'm indifferent to the whole situation, not bothered either way.",positive
1689,Loving my new workout routine!,positive
1690,I feel so blessed to have such supportive friends!,positive
1691,"It’s just another Monday, nothing special.",positive
1692,"It’s just another Monday, nothing special.",positive
1693,I love this new phone! It's amazing!,neutral
1694,I'm so angry about the way the game ended last night!,negative
1695,"I don't really have any plans this weekend, kind of boring.",positive
1696,"The weather is nice today, perfect for a walk.",positive
1697,I love this new phone! It's amazing!,positive
1698,Just got a promotion at work! Feeling on top of the world!,neutral
1699,Why do people always complain about everything?,negative
1700,"It’s just another Monday, nothing special.",neutral
1701,Loving my new workout routine!,positive
1702,So excited for the weekend trip! Can't wait!,negative
1703,"This app crashes all the time, really frustrating.",negative
1704,So excited for the weekend trip! Can't wait!,neutral
1705,Such an inspiring speech by the CEO today!,negative
1706,"This app crashes all the time, really frustrating.",negative
1707,"I'm indifferent to the whole situation, not bothered either way.",neutral
1708,So proud of my team for completing the project on time!,positive
1709,So proud of my team for completing the project on time!,negative
1710,I hate waiting for customer service. It's so frustrating!,positive
